board_time,server_time,steering,odometer_speed,tie,fixpoint_hall,fixpoint_odometer_steps,fixpoint_tie_steps,fixpoint_time,wifi,battery
8436412666288,1687282608980,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3990
8436412665288,1687282608972,2578.0,0.0,0.0,0.0,0,0,n/a,-48.0,3990
8436412664288,1687282608965,2578.0,0.0,0.0,0.0,0,0,n/a,-52.0,3990
8436412663288,1687282608957,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3984
8436412662288,1687282608950,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3989
8436412661288,1687282608942,2578.0,0.0,0.0,0.0,0,0,n/a,-52.0,3989
8436412660288,1687282608935,2578.0,0.0,0.0,0.0,0,0,n/a,-52.0,3989
8436412659288,1687282608928,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3983
8436412658288,1687282608920,2579.0,0.0,0.0,0.0,0,0,n/a,-56.0,3989
8436412657288,1687282608913,2578.0,0.0,0.0,0.0,0,0,n/a,-52.0,3989
8436412656288,1687282608905,2578.0,0.0,0.0,0.0,0,0,n/a,-53.0,3989
8436412655288,1687282608898,2578.0,0.0,0.0,0.0,0,0,n/a,-53.0,3989
8436412654288,1687282608890,2578.0,0.0,0.0,0.0,0,0,n/a,-56.0,3989
8436412653288,1687282608884,2578.0,0.0,0.0,0.0,0,0,n/a,-53.0,3990
8436412652288,1687282608875,2578.0,0.0,0.0,0.0,0,0,n/a,-60.0,3990
8436412651288,1687282608868,2578.0,0.0,0.0,0.0,0,0,n/a,-54.0,3990
8436412650288,1687282608861,2577.0,0.0,0.0,0.0,0,0,n/a,-50.0,3990
8436412649288,1687282608850,2578.0,0.0,0.0,0.0,0,0,n/a,-52.0,3990
8436412648288,1687282608843,2578.0,0.0,0.0,0.0,0,0,n/a,-53.0,3990
8436412647288,1687282608836,2578.0,0.0,0.0,0.0,0,0,n/a,-57.0,3990
8436412646288,1687282608829,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3981
8436412645288,1687282608821,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3990
8436412644288,1687282608814,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3990
8436412643288,1687282608807,2578.0,0.0,0.0,0.0,0,0,n/a,-52.0,3990
8436412642288,1687282608800,2578.0,0.0,0.0,0.0,0,0,n/a,-53.0,3988
8436412641288,1687282607755,2578.0,0.0,0.0,0.0,0,0,n/a,-54.0,3990
8436412640288,1687282602745,2578.0,0.0,0.0,0.0,0,0,n/a,-54.0,3990
8436412639288,1687282597737,2578.0,0.0,0.0,0.0,0,0,n/a,-53.0,3990
8436412638288,1687282592729,2578.0,0.0,0.0,0.0,0,0,n/a,-54.0,3991
8436412637288,1687282587721,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3991
8436412636288,1687282582712,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3991
8436412635287,1687282577705,2578.0,0.0,0.0,0.0,0,0,n/a,-48.0,3991
8436412634287,1687282572697,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3991
8436412633287,1687282571776,2577.0,0.0,0.0,0.0,0,0,n/a,-49.0,3991
8436412608287,1687282571335,2578.0,0.0,0.0,0.0,0,0,n/a,-48.0,3992
8436412607287,1687282571329,2578.0,0.0,0.0,0.0,0,0,n/a,-49.0,3992
8436412606287,1687282571319,2578.0,0.0,0.0,0.0,0,0,n/a,-48.0,3993
8436412605287,1687282571309,2578.0,0.0,0.0,0.0,0,0,n/a,-49.0,3993
8436412604287,1687282571298,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3993
8436412603287,1687282571292,2577.0,0.0,0.0,0.0,0,0,n/a,-50.0,3993
8436412602287,1687282571285,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3993
8436412601287,1687282571279,2578.0,0.0,0.0,0.0,0,0,n/a,-49.0,3993
8436412600287,1687282571273,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3993
8436412599287,1687282571267,2578.0,0.0,0.0,0.0,0,0,n/a,-51.0,3990
8436412598287,1687282571260,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3993
8436412597287,1687282571254,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3993
8436412596287,1687282571248,2579.0,0.0,0.0,0.0,0,0,n/a,-50.0,3994
8436412595287,1687282571242,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3986
8436412594287,1687282571236,2578.0,0.0,0.0,0.0,0,0,n/a,-50.0,3994
8436412593287,1687282571229,2578.0,0.0,0.0,0.0,0,0,n/a,-49.0,3994
8436412592287,1687282571223,2578.0,0.0,0.0,0.0,0,0,n/a,-49.0,3994
8436412591287,1687282571217,2576.0,0.0,0.0,0.0,0,0,n/a,-49.0,3994
8436412590287,1687282571211,2577.0,0.0,0.0,0.0,0,0,n/a,-49.0,3994
6749130066293,1687282571205,2577.0,0.0,0.0,0.0,0,0,n/a,-49.0,3995
6749130065293,1687282571199,2576.0,0.0,0.0,0.0,0,0,n/a,-48.0,3995
6749130064293,1687282571193,2577.0,0.0,0.0,0.0,0,0,n/a,-48.0,3995
6749130063293,1687282571187,2576.0,0.0,0.0,0.0,0,0,n/a,-50.0,3995
6749130062293,1687282571181,2577.0,0.0,0.0,0.0,0,0,n/a,-49.0,3996
5061847543310,1687282571174,2579.0,0.0,0.0,0.0,0,0,n/a,-49.0,4008
5061847542310,1687282571168,2579.0,0.0,0.0,0.0,0,0,n/a,-49.0,4008
5061847541310,1687282571162,2579.0,0.0,0.0,0.0,0,0,n/a,-49.0,4001
5061847540310,1687282571156,2579.0,0.0,0.0,0.0,0,0,n/a,-50.0,4009
5061847539310,1687282571150,2579.0,0.0,0.0,0.0,0,0,n/a,-50.0,4009
3374565025251,1687282571144,2579.0,0.0,0.0,0.0,0,0,n/a,-49.0,4009
3374565024251,1687282571138,2579.0,0.0,0.0,0.0,0,0,n/a,-50.0,4002
3374565023251,1687282571131,2577.0,0.0,0.0,0.0,0,0,n/a,-48.0,3992
3374565022251,1687282571125,2580.0,0.0,0.0,0.0,0,0,n/a,-49.0,4008
3374565021251,1687282568078,2577.0,0.0,0.0,0.0,0,0,n/a,-48.0,3992
1687282512353,1687282558064,2580.0,0.0,0.0,0.0,0,0,n/a,-49.0,4009
1687282511353,1687282553058,2579.0,0.0,0.0,0.0,0,0,n/a,-49.0,4009
1687282510353,1687282548051,2580.0,0.0,0.0,0.0,0,0,n/a,-48.0,4008
1687282509353,1687282543044,2580.0,0.0,0.0,0.0,0,0,n/a,-49.0,4009
1687282508353,1687282538035,2578.0,0.0,0.0,0.0,0,0,n/a,-48.0,3993
6646,1687282528019,2578.0,0.0,0.0,0.0,0,0,4998,-48.0,4010
5646,1687282523010,2577.0,0.0,0.0,0.0,0,0,3998,-48.0,3993
4646,1687282518001,2580.0,0.0,0.0,0.0,0,0,2998,-49.0,4010
3646,1687282512992,2581.0,0.0,0.0,0.0,0,0,1998,-50.0,4010
2646,1687282507983,2581.0,0.0,0.0,0.0,0,0,998,-49.0,4000
