board_time,server_time,steering,odometer_speed,tie,fixpoint_hall,fixpoint_odometer_steps,fixpoint_tie_steps,fixpoint_time,wifi,battery
1687282146826,1687282147239,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,3998
1687282145826,1687282146007,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,3998
1687282144826,1687282145819,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,3998
1687282143826,1687282144023,2561.0,0.0,0.0,0.0,0,0,n/a,-53.0,3999
1687282142826,1687282143041,2560.0,0.0,0.0,0.0,0,0,n/a,-52.0,3999
1687282141826,1687282142017,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,3999
1687282140826,1687282140993,2563.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282139826,1687282139969,2564.0,0.0,0.0,0.0,0,0,n/a,-53.0,4012
1687282138826,1687282139048,2563.0,0.0,0.0,0.0,0,0,n/a,-52.0,4005
1687282137826,1687282138024,2563.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282136826,1687282137000,2563.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282135826,1687282135976,2564.0,0.0,0.0,0.0,0,0,n/a,-53.0,4012
1687282134826,1687282135054,2564.0,0.0,0.0,0.0,0,0,n/a,-51.0,4005
1687282132826,1687282133006,2564.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282131826,1687282131982,2564.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282130826,1687282130958,2564.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282129826,1687282130042,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282128826,1687282129540,2563.0,0.0,0.0,0.0,0,0,n/a,-52.0,4010
1687282127826,1687282127989,2563.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282126826,1687282126965,2564.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282125826,1687282126044,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282124826,1687282125020,2563.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282123826,1687282123996,2564.0,0.0,0.0,0.0,0,0,n/a,-53.0,4012
1687282122826,1687282122972,2564.0,0.0,0.0,0.0,0,0,n/a,-51.0,4005
2647,1687282122051,2564.0,0.0,0.0,0.0,0,0,999,-52.0,4001
1687282117059,1687282117238,2563.0,0.0,0.0,0.0,0,0,n/a,-56.0,4012
1687282116059,1687282116521,2563.0,0.0,0.0,0.0,0,0,n/a,-58.0,3995
1687282115059,1687282115128,2565.0,0.0,0.0,0.0,0,0,n/a,-53.0,4011
1687282114059,1687282114166,2565.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282113059,1687282113142,2565.0,0.0,0.0,0.0,0,0,n/a,-53.0,4012
1687282112059,1687282112220,2563.0,0.0,0.0,0.0,0,0,n/a,-52.0,4003
1687282111059,1687282111196,2565.0,0.0,0.0,0.0,0,0,n/a,-51.0,4012
1687282110059,1687282110173,2565.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282109059,1687282109149,2564.0,0.0,0.0,0.0,0,0,n/a,-52.0,4012
1687282108059,1687282108113,2565.0,0.0,0.0,0.0,0,0,n/a,-51.0,4001
1687282107059,1687282107306,2565.0,0.0,0.0,0.0,0,0,n/a,-53.0,4012
1687282105059,1687282105161,2565.0,0.0,0.0,0.0,0,0,n/a,-51.0,3996
2647,1687282104234,2565.0,0.0,0.0,0.0,0,0,999,-52.0,4009
1687282099113,1687282099216,2562.0,0.0,0.0,0.0,0,0,n/a,-52.0,3996
1687282098113,1687282098295,2562.0,0.0,0.0,0.0,0,0,n/a,-53.0,3995
1687282097113,1687282097271,2562.0,0.0,0.0,0.0,0,0,n/a,-54.0,3994
6651,1687282096260,2562.0,0.0,0.0,0.0,0,0,5003,-54.0,3994
