"board_time";"server_time";"steering";"odometer_speed";"tie";"fixpoint_hall";"fixpoint_odometer_steps";"fixpoint_tie_steps";"fixpoint_time";"wifi";"battery"
"3403411804775";"1701705977999";"2627.0";"196.0";"37.0";"0.0";"368";"183";"6501";"-56.0";"3952"
"3403411804675";"1701705977980";"2627.0";"274.0";"148.0";"0.0";"363";"182";"6401";"-55.0";"3947"
"3403411804575";"1701705977784";"3950.0";"235.0";"74.0";"0.0";"356";"178";"6301";"-55.0";"2695"
"3403411804475";"1701705977688";"2715.0";"196.0";"111.0";"0.0";"350";"176";"6201";"-54.0";"2715"
"3403411804375";"1701705977673";"2717.0";"157.0";"111.0";"0.0";"345";"173";"6101";"-53.0";"3971"
"3403411804275";"1701705977484";"3959.0";"117.0";"37.0";"0.0";"341";"170";"6001";"-54.0";"2705"
"3403411804175";"1701705977469";"2707.0";"196.0";"37.0";"0.0";"338";"169";"5901";"-53.0";"3959"
"3403411804075";"1701705977290";"2715.0";"196.0";"74.0";"0.0";"333";"168";"5801";"-52.0";"3949"
"3403411803975";"1701705977218";"2710.0";"274.0";"148.0";"0.0";"328";"166";"5701";"-52.0";"3950"
"3403411803875";"1701705977161";"2723.0";"235.0";"148.0";"0.0";"321";"162";"5601";"-52.0";"3956"
"3403411803775";"1701705976983";"3949.0";"274.0";"111.0";"0.0";"315";"158";"5501";"-53.0";"2724"
"3403411803675";"1701705976957";"2675.0";"274.0";"148.0";"0.0";"308";"155";"5401";"-53.0";"3949"
"3403411803575";"1701705976793";"2676.0";"274.0";"111.0";"0.0";"301";"151";"5301";"-53.0";"3948"
"3403411803475";"1701705976751";"2699.0";"235.0";"0.0";"0.0";"294";"148";"5201";"-54.0";"3955"
"3403411803375";"1701705976590";"2676.0";"235.0";"37.0";"0.0";"288";"148";"5101";"-55.0";"3956"
"3403411803275";"1701705976580";"2681.0";"235.0";"111.0";"0.0";"282";"147";"5001";"-57.0";"3950"
"3403411803175";"1701705976547";"2767.0";"274.0";"148.0";"0.0";"276";"144";"4901";"-56.0";"3951"
"3403411803075";"1701705976300";"2785.0";"235.0";"111.0";"0.0";"269";"140";"4801";"-55.0";"3950"
"3403411802975";"1701705976203";"2801.0";"235.0";"111.0";"0.0";"263";"137";"4701";"-53.0";"3947"
"3403411802875";"1701705976137";"2823.0";"235.0";"111.0";"0.0";"257";"134";"4601";"-54.0";"3947"
"3403411802775";"1701705975992";"2791.0";"235.0";"111.0";"0.0";"251";"131";"4501";"-53.0";"3949"
"3403411802675";"1701705975890";"2777.0";"235.0";"148.0";"0.0";"245";"128";"4401";"-54.0";"3947"
"3403411802575";"1701705975792";"2767.0";"196.0";"74.0";"0.0";"239";"124";"4301";"-55.0";"3948"
"3403411802475";"1701705975695";"2761.0";"157.0";"74.0";"0.0";"234";"122";"4201";"-52.0";"3949"
"3403411802375";"1701705975599";"2760.0";"196.0";"74.0";"0.0";"230";"120";"4101";"-52.0";"3951"
"3403411802275";"1701705975523";"2768.0";"196.0";"148.0";"0.0";"225";"118";"4001";"-55.0";"3947"
"3403411802175";"1701705975389";"2756.0";"157.0";"37.0";"0.0";"220";"114";"3901";"-54.0";"3952"
"3403411802075";"1701705975318";"2755.0";"117.0";"74.0";"0.0";"216";"113";"3801";"-55.0";"3957"
"3403411801975";"1701705975190";"2755.0";"157.0";"74.0";"0.0";"213";"111";"3701";"-55.0";"3953"
"3403411801875";"1701705975113";"2751.0";"235.0";"111.0";"0.0";"209";"109";"3601";"-54.0";"3961"
"3403411801775";"1701705974988";"3948.0";"196.0";"74.0";"0.0";"203";"106";"3501";"-54.0";"2749"
"3403411801675";"1701705974923";"2743.0";"274.0";"148.0";"0.0";"198";"104";"3401";"-52.0";"2743"
"3403411801575";"1701705974908";"2736.0";"314.0";"148.0";"0.0";"191";"100";"3301";"-51.0";"3953"
"3403411801475";"1701705974703";"2752.0";"314.0";"148.0";"0.0";"183";"96";"3201";"-52.0";"3952"
"3403411801375";"1701705974589";"2791.0";"314.0";"148.0";"0.0";"175";"92";"3101";"-54.0";"3950"
"3403411801275";"1701705974532";"2997.0";"314.0";"148.0";"0.0";"167";"88";"3001";"-55.0";"3949"
"3403411801175";"1701705974499";"3151.0";"314.0";"148.0";"0.0";"159";"84";"2901";"-55.0";"3955"
"3403411801075";"1701705974290";"3194.0";"274.0";"148.0";"0.0";"151";"80";"2801";"-55.0";"3947"
"3403411800975";"1701705974193";"3215.0";"196.0";"74.0";"0.0";"144";"76";"2701";"-56.0";"3952"
"3403411800875";"1701705974097";"3217.0";"314.0";"148.0";"0.0";"139";"74";"2601";"-57.0";"3949"
"3403411800775";"1701705974039";"3217.0";"314.0";"148.0";"0.0";"131";"70";"2501";"-58.0";"3950"
"3403411800675";"1701705973987";"3219.0";"274.0";"185.0";"0.0";"123";"66";"2401";"-58.0";"3948"
"3403411800575";"1701705973797";"3199.0";"274.0";"111.0";"0.0";"116";"61";"2301";"-60.0";"3951"
"3403411800475";"1701705973782";"3175.0";"314.0";"148.0";"0.0";"109";"58";"2201";"-61.0";"3948"
"3403411800375";"1701705973600";"3207.0";"274.0";"148.0";"0.0";"101";"54";"2101";"-62.0";"3950"
"3403411800275";"1701705973577";"3223.0";"314.0";"148.0";"0.0";"94";"50";"2001";"-60.0";"3949"
"3403411800175";"1701705973395";"3221.0";"314.0";"185.0";"0.0";"86";"46";"1901";"-60.0";"3950"
"3403411800074";"1701705973373";"3216.0";"314.0";"185.0";"0.0";"78";"41";"1800";"-62.0";"3950"
"3403411799974";"1701705973195";"3242.0";"314.0";"148.0";"0.0";"70";"36";"1700";"-62.0";"3953"
"3403411799874";"1701705973167";"3246.0";"274.0";"111.0";"0.0";"62";"32";"1600";"-61.0";"3949"
"3403411799774";"1701705972995";"3206.0";"196.0";"111.0";"0.0";"55";"29";"1500";"-60.0";"3948"
"3403411799674";"1701705972896";"3206.0";"196.0";"74.0";"0.0";"50";"26";"1400";"-60.0";"3948"
"3403411799574";"1701705972861";"3220.0";"196.0";"148.0";"0.0";"45";"24";"1300";"-60.0";"3950"
"3403411799474";"1701705972703";"3228.0";"78.0";"0.0";"0.0";"40";"20";"1200";"-62.0";"3949"
"3403411799374";"1701705972678";"3235.0";"0.0";"0.0";"0.0";"38";"20";"1100";"-62.0";"3945"
"3403411799274";"1701705972670";"3943.0";"39.0";"37.0";"0.0";"38";"20";"1000";"-63.0";"3234"
"3403411799174";"1701705972656";"3233.0";"117.0";"37.0";"0.0";"37";"19";"900";"-61.0";"3233"
"3403411799074";"1701705972384";"3231.0";"157.0";"74.0";"0.0";"34";"18";"800";"-62.0";"3946"
"3403411798974";"1701705972377";"3224.0";"196.0";"74.0";"0.0";"30";"16";"700";"-61.0";"3943"
"3403411798874";"1701705972370";"3219.0";"196.0";"148.0";"0.0";"25";"14";"600";"-61.0";"3946"
"3403411798774";"1701705972363";"3216.0";"196.0";"74.0";"0.0";"20";"10";"500";"-61.0";"3949"
"3403411798674";"1701705972349";"3221.0";"157.0";"74.0";"0.0";"15";"8";"400";"-62.0";"3947"
"3403411798274";"1701705971836";"3219.0";"353.0";"185.0";"1.0";"0";"0";"0";"-63.0";"3211"
